13101	100	1000000	ﾄｳｷｮｳﾄ	ﾁﾖﾀﾞｸ	ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ
13101	102	1020072	ﾄｳｷｮｳﾄ	ﾁﾖﾀﾞｸ	ｲｲﾀﾞﾊﾞｼ
13101	102	1020082	ﾄｳｷｮｳﾄ	ﾁﾖﾀﾞｸ	ｲﾁﾊﾞﾝﾁｮｳ
13101	101	1010032	ﾄｳｷｮｳﾄ	ﾁﾖﾀﾞｸ	ｲﾜﾓﾄﾁｮｳ
13101	101	1010047	ﾄｳｷｮｳﾄ	ﾁﾖﾀﾞｸ	ｳﾁｶﾝﾀﾞ
13101	100	1000011	ﾄｳｷｮｳﾄ	ﾁﾖﾀﾞｸ	ｳﾁｻｲﾜｲﾁｮｳ
13101	100	1000004	ﾄｳｷｮｳﾄ	ﾁﾖﾀﾞｸ	ｵｵﾃﾏﾁ(ﾂｷﾞﾉﾋﾞﾙｦﾉｿﾞｸ)
13101	100	1006890	ﾄｳｷｮｳﾄ	ﾁﾖﾀﾞｸ	ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(ﾁｶｲ･ｶｲｿｳﾌﾒｲ)
13101	100	1006801	ﾄｳｷｮｳﾄ	ﾁﾖﾀﾞｸ	ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(1ｶｲ)
13101	100	1006802	ﾄｳｷｮｳﾄ	ﾁﾖﾀﾞｸ	ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(2ｶｲ)
